Device Index/Type/Data ID,,,,0_4_201000,0_4_201012,0_4_201030,0_4_201036,0_4_201042,0_4_201592,0_4_201598
"Date/Time,DTmode,Record Type,Profile Index,0144341825 - Volts A-N,0144341825 - Amps A,""0144341825 - Watts, Phase A"",""0144341825 - VARs, Phase A"",""0144341825 - VAs, Phase A"",""0144341825 - W-hours in the Interval, Received, Phase A"",""0144341825 - W-hours in the Interval, Delivered, Phase A"""
"24/05/2020 01:20:00.000,-1,Log 1,1,""220,5469055"",""0,9371005297"",""202,3591003"",""43,53027344"",""206,9880676"",,"
"24/05/2020 01:30:00.000,-1,Log 1,1,""217,3703156"",""1,236996174"",""255,8919983"",""83,68164063"",""269,2267456"",,"
"24/05/2020 01:40:00.000,-1,Log 1,1,""218,0331573"",""1,222115278"",""252,4810944"",""85,76171875"",""266,6488342"",,"
"24/05/2020 01:50:00.000,-1,Log 1,1,""219,0094604"",""0,6238258481"",""113,5958023"",""-76,08886719"",""136,7237854"",,"
"24/05/2020 02:00:00.000,-1,Log 1,1,""219,5082703"",""0,6150525212"",""102,6676254"",""-87,36328125"",""134,8058929"",,"
"24/05/2020 02:10:00.000,-1,Log 1,1,""218,7438049"",""0,614479661"",""101,908844"",""-87,6953125"",""134,4452515"",,"
"24/05/2020 02:20:00.000,-1,Log 1,1,""217,9399261"",""1,230270982"",""254,2566071"",""84,76074219"",""268,0130615"",,"
"24/05/2020 02:30:00.000,-1,Log 1,1,""219,1331787"",""1,216235399"",""252,1228638"",""85,90332031"",""266,3556519"",,"
"24/05/2020 02:40:00.000,-1,Log 1,1,""218,7949524"",""0,617777884"",""102,2664032"",""-87,83203125"",""134,8054352"",,"
"24/05/2020 02:50:00.000,-1,Log 1,1,""220,0216522"",""0,6170666814"",""103,212265"",""-88,35449219"",""135,8638306"",,"
"24/05/2020 03:00:00.000,-1,Log 1,1,""218,2911682"",""1,233395219"",""255,2413635"",""86,34765625"",""269,4513245"",,"
"24/05/2020 03:10:00.000,-1,Log 1,1,""218,0756073"",""1,215680838"",""251,5146027"",""84,05761719"",""265,1887817"",,"
"24/05/2020 03:20:00.000,-1,Log 1,1,""219,5584259"",""0,6163964868"",""102,7365189"",""-88,72070313"",""135,7426605"",,"
"24/05/2020 03:30:00.000,-1,Log 1,1,""219,4650879"",""0,6159946322"",""102,1805267"",""-88,51074219"",""135,1863861"",,"
"24/05/2020 03:40:00.000,-1,Log 1,1,""219,3357544"",""1,220834732"",""253,32901"",""86,39648438"",""267,6560669"",,"
"24/05/2020 03:50:00.000,-1,Log 1,1,""219,844101"",""1,214877844"",""252,7058716"",""86,02539063"",""266,9464417"",,"
"24/05/2020 04:00:00.000,-1,Log 1,1,""218,7985077"",""0,6169224381"",""102,0181427"",""-88,41308594"",""134,9998779"",,"
"24/05/2020 04:10:00.000,-1,Log 1,1,""219,8027344"",""0,6154227853"",""102,41922"",""-88,34960938"",""135,259613"",,"
"24/05/2020 04:20:00.000,-1,Log 1,1,""220,6874542"",""1,220081568"",""253,9817047"",""89,02832031"",""269,1326599"",,"
"24/05/2020 04:30:00.000,-1,Log 1,1,""219,3338165"",""1,215583801"",""252,1498871"",""86,71386719"",""266,6440125"",,"
"24/05/2020 04:40:00.000,-1,Log 1,1,""221,4570618"",""0,6199576855"",""104,2650986"",""-89,38964844"",""137,339447"",,"
"24/05/2020 04:50:00.000,-1,Log 1,1,""221,5695343"",""0,9603917003"",""208,2986298"",""42,53662109"",""212,5974731"",,"
"24/05/2020 05:00:00.000,-1,Log 1,1,""221,6109314"",""1,814340472"",""350,8280945"",""197,7539063"",""402,7246399"",,"
"24/05/2020 05:10:00.000,-1,Log 1,1,""220,4136505"",""1,864675403"",""409,1356812"",""-4,549128056"",""411,4794617"",,"
"24/05/2020 05:20:00.000,-1,Log 1,1,""219,3835907"",""1,880409479"",""410,3690796"",""-11,70395374"",""412,3712769"",,"
"24/05/2020 05:30:00.000,-1,Log 1,1,""220,1967621"",""1,485042334"",""306,1037292"",-115,""326,9925232"",,"
"24/05/2020 05:40:00.000,-1,Log 1,1,""218,6555176"",""1,070747137"",""219,5468445"",""80,08789063"",""233,6986084"",,"
"24/05/2020 05:50:00.000,-1,Log 1,1,""221,1575012"",""1,146987796"",""234,102951"",""96,328125"",""253,1460876"",,"
